year,hbr_name,age,sex,diagnosis,incidence,crude_rate,easr,fyear
2013,Forth Valley,0-44,Male,Stroke,6,7.32421875,7.15090442757502,2012/13
2013,Forth Valley,0-44,Female,Stroke,6,7.25724514974116,7.21380254886944,2012/13
2013,Forth Valley,45-64,Male,Stroke,47,115.244096805041,118.792680118927,2012/13
2013,Forth Valley,45-64,Female,Stroke,39,92.2880333183464,93.6851622495667,2012/13
2013,Forth Valley,65-74,Male,Stroke,50,365.497076023392,375.72527321428,2012/13
2013,Forth Valley,65-74,Female,Stroke,41,266.822855655343,277.229705864456,2012/13
2013,Forth Valley,over 75,Male,Stroke,94,1047.12041884817,1146.59722048496,2012/13
2013,Forth Valley,over 75,Female,Stroke,146,1087.19934470176,1065.58955748302,2012/13
2013,Grampian,0-44,Male,Stroke,12,7.30415728285349,7.47441177510449,2012/13
2013,Grampian,0-44,Female,Stroke,6,3.7579151086977,3.78320214344303,2012/13
2013,Grampian,45-64,Male,Stroke,93,119.848449702312,120.721807574947,2012/13
2013,Grampian,45-64,Female,Stroke,51,65.5350098302515,66.0906837107842,2012/13
2013,Grampian,65-74,Male,Stroke,100,406.058391196654,417.935856597132,2012/13
2013,Grampian,65-74,Female,Stroke,81,301.889605307294,312.34287407074,2012/13
2013,Grampian,over 75,Male,Stroke,177,1034.3014082861,1103.27813607541,2012/13
2013,Grampian,over 75,Female,Stroke,306,1202.0269474015,1171.4687612081,2012/13
2013,Highland,0-44,Male,Stroke,9,11.2830027831407,12.5287016863615,2012/13
2013,Highland,0-44,Female,Stroke,12,15.2291994517488,15.0252794064167,2012/13
2013,Highland,45-64,Male,Stroke,61,129.437477454538,125.686128510971,2012/13
2013,Highland,45-64,Female,Stroke,40,81.8196694485354,82.1949183764497,2012/13
2013,Highland,65-74,Male,Stroke,59,331.908190819082,336.207805179312,2012/13
2013,Highland,65-74,Female,Stroke,58,307.008257463477,311.18596463511,2012/13
2013,Highland,over 75,Male,Stroke,115,995.929678704425,1068.77741566277,2012/13
2013,Highland,over 75,Female,Stroke,196,1152.39887111947,1115.21813741739,2012/13
2013,Lothian,0-44,Male,Stroke,20,8.0380682914282,8.28647085546566,2012/13
2013,Lothian,0-44,Female,Stroke,18,7.17940945368683,7.22360787233842,2012/13
2013,Lothian,45-64,Male,Stroke,163,154.223159966317,158.605206980474,2012/13
2013,Lothian,45-64,Female,Stroke,75,68.7203357217468,69.8842873679029,2012/13
2013,Lothian,65-74,Male,Stroke,117,359.005830009205,361.465951727425,2012/13
2013,Lothian,65-74,Female,Stroke,93,249.905949373892,253.952074727778,2012/13
2013,Lothian,over 75,Male,Stroke,251,1079.47703423361,1156.16035425508,2012/13
2013,Lothian,over 75,Female,Stroke,440,1211.38703815869,1164.02414272578,2012/13
2013,Orkney,0-44,Male,Stroke,0,0,0,2012/13
2013,Orkney,0-44,Female,Stroke,0,0,0,2012/13
2013,Orkney,45-64,Male,Stroke,4,121.359223300971,122.154865657857,2012/13
2013,Orkney,45-64,Female,Stroke,1,31.4366551398931,29.3664194993025,2012/13
2013,Orkney,65-74,Male,Stroke,4,309.358081979892,330.687830687831,2012/13
2013,Orkney,65-74,Female,Stroke,3,229.357798165138,233.037018095193,2012/13
2013,Orkney,over 75,Male,Stroke,13,1641.41414141414,1529.1081359012,2012/13
2013,Orkney,over 75,Female,Stroke,14,1324.50331125828,1232.65361537886,2012/13
2013,Shetland,0-44,Male,Stroke,1,15.4035736290819,16.0830805992096,2012/13
2013,Shetland,0-44,Female,Stroke,2,32.7225130890052,36.4534325966764,2012/13
2013,Shetland,45-64,Male,Stroke,1,29.2654375182909,27.4442538593482,2012/13
2013,Shetland,45-64,Female,Stroke,0,0,0,2012/13
2013,Shetland,65-74,Male,Stroke,4,345.125107851596,375.78201366379,2012/13
2013,Shetland,65-74,Female,Stroke,3,262.008733624454,258.199671665846,2012/13
2013,Shetland,over 75,Male,Stroke,9,1282.05128205128,1472.03031937366,2012/13
2013,Shetland,over 75,Female,Stroke,7,715.015321756895,652.842346333836,2012/13
2013,Western Isles,0-44,Male,Stroke,0,0,0,2012/13
2013,Western Isles,0-44,Female,Stroke,0,0,0,2012/13
2013,Western Isles,45-64,Male,Stroke,2,47.7099236641221,45.5898490940856,2012/13
2013,Western Isles,45-64,Female,Stroke,1,24.8447204968944,22.0462604030791,2012/13
2013,Western Isles,65-74,Male,Stroke,9,549.45054945055,557.896611074841,2012/13
2013,Western Isles,65-74,Female,Stroke,4,234.192037470726,241.371989772843,2012/13
2013,Western Isles,over 75,Male,Stroke,13,1212.68656716418,1228.33597919706,2012/13
2013,Western Isles,over 75,Female,Stroke,18,1023.89078498294,951.583375987867,2012/13
2013,Fife,0-44,Male,Stroke,16,16.3537312059855,17.0788009706951,2012/13
2013,Fife,0-44,Female,Stroke,6,6.04661943585041,6.21132943930875,2012/13
2013,Fife,45-64,Male,Stroke,70,140.59330374179,142.366563779199,2012/13
2013,Fife,45-64,Female,Stroke,44,84.2879583157733,84.4112721071169,2012/13
2013,Fife,65-74,Male,Stroke,79,440.823614753641,451.053827172599,2012/13
2013,Fife,65-74,Female,Stroke,53,270.435758750893,270.669583786026,2012/13
2013,Fife,over 75,Male,Stroke,142,1193.17704394589,1190.73838412087,2012/13
2013,Fife,over 75,Female,Stroke,235,1325.21287994135,1287.05122832724,2012/13
2013,Tayside,0-44,Male,Stroke,11,10.0587062674884,11.8207245698877,2012/13
2013,Tayside,0-44,Female,Stroke,10,9.14553286447235,9.87212762550706,2012/13
2013,Tayside,45-64,Male,Stroke,81,146.952104499274,147.639633714536,2012/13
2013,Tayside,45-64,Female,Stroke,52,90.3483624359309,89.6381621048293,2012/13
2013,Tayside,65-74,Male,Stroke,69,343.522851737529,345.564639990823,2012/13
2013,Tayside,65-74,Female,Stroke,65,288.914570184016,293.780439574759,2012/13
2013,Tayside,over 75,Male,Stroke,167,1110.81548490089,1200.17041836543,2012/13
2013,Tayside,over 75,Female,Stroke,256,1125.47261056889,1073.09422924166,2012/13
2013,Greater Glasgow and Clyde,0-44,Male,Stroke,35,10.7497159003655,11.6873404003288,2012/13
2013,Greater Glasgow and Clyde,0-44,Female,Stroke,32,9.74255303602309,10.1731804802178,2012/13
2013,Greater Glasgow and Clyde,45-64,Male,Stroke,261,179.739687349356,184.746358748522,2012/13
2013,Greater Glasgow and Clyde,45-64,Female,Stroke,155,99.5389100810439,102.829984086512,2012/13
2013,Greater Glasgow and Clyde,65-74,Male,Stroke,224,502.332256907069,515.834795931864,2012/13
2013,Greater Glasgow and Clyde,65-74,Female,Stroke,174,333.333333333333,335.222155833134,2012/13
2013,Greater Glasgow and Clyde,over 75,Male,Stroke,379,1199.29118410227,1277.28640017189,2012/13
2013,Greater Glasgow and Clyde,over 75,Female,Stroke,635,1176.97212336892,1163.16452534014,2012/13
2013,Lanarkshire,0-44,Male,Stroke,18,9.98590877317563,10.1326780852686,2012/13
2013,Lanarkshire,0-44,Female,Stroke,18,9.88565591326985,9.46603318293641,2012/13
2013,Lanarkshire,45-64,Male,Stroke,131,148.297409889513,152.587614491684,2012/13
2013,Lanarkshire,45-64,Female,Stroke,79,83.8400882974095,84.8891024322556,2012/13
2013,Lanarkshire,65-74,Male,Stroke,147,522.722423725197,534.476216297396,2012/13
2013,Lanarkshire,65-74,Female,Stroke,113,346.913087526479,349.797148053425,2012/13
2013,Lanarkshire,over 75,Male,Stroke,211,1182.27153022917,1229.40984608152,2012/13
2013,Lanarkshire,over 75,Female,Stroke,345,1198.79078494736,1219.82560770423,2012/13
2014,Scotland,0-44,Male,Stroke,142,9.74516396238367,10.2855976117477,2013/14
2014,Scotland,0-44,Female,Stroke,125,8.56349143822126,8.62335250663675,2013/14
2014,Scotland,45-64,Male,Stroke,990,138.60110880887,141.010506221987,2013/14
2014,Scotland,45-64,Female,Stroke,604,80.5651297045234,81.8393250603231,2013/14
2014,Scotland,65-74,Male,Stroke,1081,437.665997279264,447.48419330592,2013/14
2014,Scotland,65-74,Female,Stroke,778,282.590534306781,289.790391919316,2013/14
2014,Scotland,over 75,Male,Stroke,1821,1082.15718318229,1141.15941904199,2013/14
2014,Scotland,over 75,Female,Stroke,2974,1160.26388785936,1139.27932369507,2013/14
2014,Ayrshire and Arran,0-44,Male,Stroke,11,11.8776387254214,11.8820021529417,2013/14
2014,Ayrshire and Arran,0-44,Female,Stroke,9,9.46720664808289,9.68127010255653,2013/14
2014,Ayrshire and Arran,45-64,Male,Stroke,65,125.434195291393,125.375903283486,2013/14
2014,Ayrshire and Arran,45-64,Female,Stroke,51,90.5893637429394,90.7405330682952,2013/14
2014,Ayrshire and Arran,65-74,Male,Stroke,76,373.427672955975,384.746343327062,2013/14
2014,Ayrshire and Arran,65-74,Female,Stroke,69,304.407288128116,313.09333514902403,2013/14
2014,Ayrshire and Arran,over 75,Male,Stroke,151,1122.0092138505,1174.27616293434,2013/14
2014,Ayrshire and Arran,over 75,Female,Stroke,195,976.513596073915,965.012069128572,2013/14
2014,Borders,0-44,Male,Stroke,2,7.5648687495272,6.45413268731875,2013/14
2014,Borders,0-44,Female,Stroke,0,0,0,2013/14
2014,Borders,45-64,Male,Stroke,22,128.384687208217,129.230765245909,2013/14
2014,Borders,45-64,Female,Stroke,14,79.3201133144476,78.7472890932639,2013/14
2014,Borders,65-74,Male,Stroke,18,257.731958762887,262.750465804504,2013/14
2014,Borders,65-74,Female,Stroke,21,281.879194630872,299.621153408432,2013/14
2014,Borders,over 75,Male,Stroke,61,1283.39995792131,1401.13658697205,2013/14
2014,Borders,over 75,Female,Stroke,70,1072.63254673613,1050.97894207644,2013/14
2014,Dumfries and Galloway,0-44,Male,Stroke,2,5.73115167492908,6.81951490393727,2013/14
2014,Dumfries and Galloway,0-44,Female,Stroke,5,14.217874712088,14.557664581046,2013/14
2014,Dumfries and Galloway,45-64,Male,Stroke,30,136.17793917385401,132.925601269679,2013/14
2014,Dumfries and Galloway,45-64,Female,Stroke,16,69.1443388072602,68.3486153256262,2013/14
2014,Dumfries and Galloway,65-74,Male,Stroke,32,341.880341880342,353.004820802651,2013/14
2014,Dumfries and Galloway,65-74,Female,Stroke,25,249.053596333931,256.533837511898,2013/14
2014,Dumfries and Galloway,over 75,Male,Stroke,65,971.16390258479,1012.49466881646,2013/14
2014,Dumfries and Galloway,over 75,Female,Stroke,125,1395.86823003908,1348.85801224786,2013/14
2014,Forth Valley,0-44,Male,Stroke,11,13.52763942692,15.1038809675214,2013/14
2014,Forth Valley,0-44,Female,Stroke,8,9.77744099925447,10.1232211541752,2013/14
2014,Forth Valley,45-64,Male,Stroke,51,124.16311625076099,127.209865222633,2013/14
2014,Forth Valley,45-64,Female,Stroke,29,67.971405133013,69.2126340627455,2013/14
2014,Forth Valley,65-74,Male,Stroke,46,324.446325292707,327.694410288718,2013/14
2014,Forth Valley,65-74,Female,Stroke,39,246.772968868641,254.79907323304,2013/14
2014,Forth Valley,over 75,Male,Stroke,91,986.663775344248,1090.96937389264,2013/14
2014,Forth Valley,over 75,Female,Stroke,168,1236.29406137317,1225.94315903443,2013/14
2014,Grampian,0-44,Male,Stroke,13,7.82736446617374,8.16380855203163,2013/14
2014,Grampian,0-44,Female,Stroke,6,3.73564112940883,3.86234477840245,2013/14
2014,Grampian,45-64,Male,Stroke,74,95.0936801254209,96.2755266407686,2013/14
2014,Grampian,45-64,Female,Stroke,46,58.8973393767125,59.2062394164285,2013/14
2014,Grampian,65-74,Male,Stroke,98,381.902497954094,388.514977695079,2013/14
2014,Grampian,65-74,Female,Stroke,49,177.279305354559,179.511845421829,2013/14
2014,Grampian,over 75,Male,Stroke,182,1032.7999092044,1121.44103736082,2013/14
2014,Grampian,over 75,Female,Stroke,270,1052.30337516564,1017.10778800351,2013/14
2014,Highland,0-44,Male,Stroke,14,17.4914729069579,18.426353016816,2013/14
2014,Highland,0-44,Female,Stroke,10,12.8488461736136,13.4168826271563,2013/14
2014,Highland,45-64,Male,Stroke,56,118.880821975969,116.970568266115,2013/14
2014,Highland,45-64,Female,Stroke,46,94.2121001105968,92.9085034275918,2013/14
2014,Highland,65-74,Male,Stroke,65,353.145713354341,358.148532740733,2013/14
2014,Highland,65-74,Female,Stroke,43,219.06363034286,226.453644058704,2013/14
2014,Highland,over 75,Male,Stroke,130,1089.50720750922,1159.55560189669,2013/14
2014,Highland,over 75,Female,Stroke,224,1301.26641106076,1259.67814068483,2013/14
2014,Lothian,0-44,Male,Stroke,23,9.25177292126741,9.88631251940811,2013/14
2014,Lothian,0-44,Female,Stroke,15,5.96300551379243,6.00394905215932,2013/14
2014,Lothian,45-64,Male,Stroke,115,107.829348335677,111.006245542548,2013/14
2014,Lothian,45-64,Female,Stroke,76,68.9486242027815,70.3976617793651,2013/14
2014,Lothian,65-74,Male,Stroke,166,490.22503100821,504.165028505303,2013/14
2014,Lothian,65-74,Female,Stroke,96,250.685468076772,257.983610222074,2013/14
2014,Lothian,over 75,Male,Stroke,275,1153.76547094609,1213.31271737332,2013/14
2014,Lothian,over 75,Female,Stroke,443,1207.11736014605,1166.62459076534,2013/14
2014,Orkney,0-44,Male,Stroke,0,0,0,2013/14
2014,Orkney,0-44,Female,Stroke,0,0,0,2013/14
2014,Orkney,45-64,Male,Stroke,6,180.288461538462,180.630460098858,2013/14
2014,Orkney,45-64,Female,Stroke,1,31.2891113892365,29.9490865528601,2013/14
2014,Orkney,65-74,Male,Stroke,7,537.221795855718,543.964218980636,2013/14
2014,Orkney,65-74,Female,Stroke,5,371.747211895911,377.513227513227,2013/14
2014,Orkney,over 75,Male,Stroke,10,1218.02679658952,1313.46724294116,2013/14
2014,Orkney,over 75,Female,Stroke,15,1374.88542621448,1357.40995115995,2013/14
2014,Shetland,0-44,Male,Stroke,0,0,0,2013/14
2014,Shetland,0-44,Female,Stroke,2,33.0633162506199,33.0123628937262,2013/14
2014,Shetland,45-64,Male,Stroke,1,29.5683027794205,29.9490865528601,2013/14
2014,Shetland,45-64,Female,Stroke,2,62.2471210706505,62.6064290760714,2013/14
2014,Shetland,65-74,Male,Stroke,8,649.350649350649,660.286196863859,2013/14
2014,Shetland,65-74,Female,Stroke,1,86.2068965517241,87.8580214373572,2013/14
2014,Shetland,over 75,Male,Stroke,7,988.700564971752,1071.07471179833,2013/14
2014,Shetland,over 75,Female,Stroke,9,893.743793445879,848.948101741692,2013/14
2014,Western Isles,0-44,Male,Stroke,1,15.2230172020094,13.2545633568128,2013/14
2014,Western Isles,0-44,Female,Stroke,0,0,0,2013/14
2014,Western Isles,45-64,Male,Stroke,4,96.3855421686747,95.8776505241161,2013/14
2014,Western Isles,45-64,Female,Stroke,1,24.6609124537608,25.1057337633495,2013/14
2014,Western Isles,65-74,Male,Stroke,10,588.928150765607,599.240708924515,2013/14
2014,Western Isles,65-74,Female,Stroke,4,232.423009877978,232.746286002699,2013/14
2014,Western Isles,over 75,Male,Stroke,10,907.441016333938,874.17031015034,2013/14
2014,Western Isles,over 75,Female,Stroke,19,1086.3350485992,1084.15492867027,2013/14
2014,Fife,0-44,Male,Stroke,11,11.3123335287282,11.3040344717409,2013/14
2014,Fife,0-44,Female,Stroke,10,10.1673546576652,10.4257239197395,2013/14
2014,Fife,45-64,Male,Stroke,70,140.272127928181,141.895587161982,2013/14
2014,Fife,45-64,Female,Stroke,41,78.2636913738141,79.2497753583641,2013/14
2014,Fife,65-74,Male,Stroke,88,472.001716369878,483.292472409143,2013/14
2014,Fife,65-74,Female,Stroke,55,270.004909180167,280.934534559266,2013/14
2014,Fife,over 75,Male,Stroke,146,1198.19450143619,1210.30475472099,2013/14
2014,Fife,over 75,Female,Stroke,231,1296.44180042654,1289.46640133852,2013/14
2014,Tayside,0-44,Male,Stroke,6,5.51136259254496,6.28395749154736,2013/14
2014,Tayside,0-44,Female,Stroke,9,8.28904832515174,8.36850199566026,2013/14
2014,Tayside,45-64,Male,Stroke,75,136.450468479942,136.916773265935,2013/14
2014,Tayside,45-64,Female,Stroke,42,72.9166666666667,73.0932087589168,2013/14
2014,Tayside,65-74,Male,Stroke,81,389.011622322543,395.426693220425,2013/14
2014,Tayside,65-74,Female,Stroke,62,268.421508355702,273.799201218371,2013/14
2014,Tayside,over 75,Male,Stroke,157,1023.13457152167,1074.55686377041,2013/14
2014,Tayside,over 75,Female,Stroke,275,1201.5554681697,1161.63673471901,2013/14
2014,Greater Glasgow and Clyde,0-44,Male,Stroke,25,7.7121219132232,8.33058741830961,2013/14
2014,Greater Glasgow and Clyde,0-44,Female,Stroke,30,9.19915245142081,9.06649653068866,2013/14
2014,Greater Glasgow and Clyde,45-64,Male,Stroke,261,178.825915369437,185.433187474809,2013/14
2014,Greater Glasgow and Clyde,45-64,Female,Stroke,149,94.7686436635395,98.3010153160911,2013/14
2014,Greater Glasgow and Clyde,65-74,Male,Stroke,238,522.514215460274,534.331692240385,2013/14
2014,Greater Glasgow and Clyde,65-74,Female,Stroke,194,367.528653973667,373.752861122504,2013/14
2014,Greater Glasgow and Clyde,over 75,Male,Stroke,308,957.175710112499,982.083401787724,2013/14
2014,Greater Glasgow and Clyde,over 75,Female,Stroke,619,1147.37993289959,1134.44324947002,2013/14
2014,Lanarkshire,0-44,Male,Stroke,23,12.8787327326991,13.0170253203938,2013/14
2014,Lanarkshire,0-44,Female,Stroke,21,11.6642690113699,11.7578541762188,2013/14
2014,Lanarkshire,45-64,Male,Stroke,160,179.846006856629,184.049351009396,2013/14
2014,Lanarkshire,45-64,Female,Stroke,90,94.6173254835997,96.8835003386712,2013/14
2014,Lanarkshire,65-74,Male,Stroke,148,511.385232023772,522.653091969867,2013/14
2014,Lanarkshire,65-74,Female,Stroke,115,345.262399423562,351.183775889208,2013/14
2014,Lanarkshire,over 75,Male,Stroke,228,1237.78501628664,1335.4861559048,2013/14
2014,Lanarkshire,over 75,Female,Stroke,311,1064.70386853817,1083.72029275343,2013/14
2015,Scotland,0-44,Male,Stroke,165,11.362697297744,12.2406711608455,2014/15
2015,Scotland,0-44,Female,Stroke,112,7.70154319671804,7.89743553188089,2014/15
2015,Scotland,45-64,Male,Stroke,1070,149.142431021626,151.403031928936,2014/15
2015,Scotland,45-64,Female,Stroke,616,81.552570296065,82.7344451004868,2014/15
2015,Scotland,65-74,Male,Stroke,1094,431.005614104206,442.649188183355,2014/15
2015,Scotland,65-74,Female,Stroke,771,273.999864954671,279.395355157572,2014/15
2015,Scotland,over 75,Male,Stroke,1880,1085.76378862258,1147.24562587998,2014/15
2015,Scotland,over 75,Female,Stroke,3043,1169.98861923657,1140.18488458661,2014/15
2015,Ayrshire and Arran,0-44,Male,Stroke,11,12.0487206449352,13.049400450334,2014/15
2015,Ayrshire and Arran,0-44,Female,Stroke,8,8.54089487226024,8.9426872163772,2014/15
2015,Ayrshire and Arran,45-64,Male,Stroke,72,139.178844815588,138.884719590621,2014/15
2015,Ayrshire and Arran,45-64,Female,Stroke,52,92.2591061511985,92.478836788837,2014/15
2015,Ayrshire and Arran,65-74,Male,Stroke,88,423.361878187241,429.519796047047,2014/15
2015,Ayrshire and Arran,65-74,Female,Stroke,64,275.044050023637,279.357097061693,2014/15
2015,Ayrshire and Arran,over 75,Male,Stroke,161,1156.35997988939,1249.71270962067,2014/15
2015,Ayrshire and Arran,over 75,Female,Stroke,231,1149.02506963788,1122.00381093895,2014/15
2015,Borders,0-44,Male,Stroke,3,11.5070384718653,13.3652416291266,2014/15
2015,Borders,0-44,Female,Stroke,1,3.74658124461429,4.03307118370639,2014/15
2015,Borders,45-64,Male,Stroke,25,145.315043013253,143.77366157871,2014/15
2015,Borders,45-64,Female,Stroke,16,90.1713255184851,90.40734958598,2014/15
2015,Borders,65-74,Male,Stroke,23,321.408608160984,346.620286202179,2014/15
