year,hbr,age,sex,diagnosis,number_of_deaths,crude_rate,easr
2013,S08000017,65-74,Male,Cerebrovascular Disease,11,117.5214,124.4278
2013,S08000017,65-74,Male,Stroke,5,53.4188,53.12397
2013,S08000017,65-74,Male,Subarachnoid Haemorrhage,2,21.36752,23.76793
2013,S08000017,65-74,Female,Cerebrovascular Disease,10,99.62144,101.2896
2013,S08000017,65-74,Female,Stroke,6,59.77286,61.21508
2013,S08000017,65-74,Female,Subarachnoid Haemorrhage,2,19.92429,18.93401
2013,S08000017,under 75,All,Cerebrovascular Disease,31,23.02573,19.43193
2013,S08000017,under 75,All,Stroke,17,12.62701,10.28989
2013,S08000017,under 75,All,Subarachnoid Haemorrhage,7,5.199358,4.570908
2013,S08000017,under 75,Male,Cerebrovascular Disease,15,22.62887,19.48794
2013,S08000017,under 75,Male,Stroke,6,9.051549,7.347757
2013,S08000017,under 75,Male,Subarachnoid Haemorrhage,4,6.034366,5.437202
2013,S08000017,under 75,Female,Cerebrovascular Disease,16,23.41064,19.37593
2013,S08000017,under 75,Female,Stroke,11,16.09481,13.23203
2013,S08000017,under 75,Female,Subarachnoid Haemorrhage,3,4.389494,3.704613
2013,S08000017,over 75,All,Cerebrovascular Disease,122,779.6524,797.9455
2013,S08000017,over 75,All,Stroke,78,498.4663,507.4267
2013,S08000017,over 75,All,Subarachnoid Haemorrhage,0,0,0
2013,S08000017,over 75,Male,Cerebrovascular Disease,49,732.1082,818.1805
2013,S08000017,over 75,Male,Stroke,29,433.2885,492.0247
2013,S08000017,over 75,Male,Subarachnoid Haemorrhage,0,0,0
2013,S08000017,over 75,Female,Cerebrovascular Disease,73,815.187,777.7105
2013,S08000017,over 75,Female,Stroke,49,547.1803,522.8288
2013,S08000017,over 75,Female,Subarachnoid Haemorrhage,0,0,0
2013,S08000029,All,All,Cerebrovascular Disease,316,86.12701,98.68572
2013,S08000029,All,All,Stroke,177,48.24203,52.53296
2013,S08000029,All,All,Subarachnoid Haemorrhage,11,2.998092,3.178205
2013,S08000029,All,Male,Cerebrovascular Disease,117,65.74105,96.855
2013,S08000029,All,Male,Stroke,55,30.90391,43.74997
2013,S08000029,All,Male,Subarachnoid Haemorrhage,2,1.123779,1.483901
2013,S08000029,All,Female,Cerebrovascular Disease,199,105.3306,100.5164
2013,S08000029,All,Female,Stroke,122,64.57452,61.31595
2013,S08000029,All,Female,Subarachnoid Haemorrhage,9,4.763694,4.872509
2013,S08000029,0-44,All,Cerebrovascular Disease,1,0.511266,0.515754
2013,S08000029,0-44,All,Stroke,1,0.511266,0.515754
2013,S08000029,0-44,All,Subarachnoid Haemorrhage,0,0,0
2013,S08000029,0-44,Male,Cerebrovascular Disease,1,1.028394,1.031508
2013,S08000029,0-44,Male,Stroke,1,1.028394,1.031508
2013,S08000029,0-44,Male,Subarachnoid Haemorrhage,0,0,0
2013,S08000029,0-44,Female,Cerebrovascular Disease,0,0,0
2013,S08000029,0-44,Female,Stroke,0,0,0
2013,S08000029,0-44,Female,Subarachnoid Haemorrhage,0,0,0
2013,S08000029,45-64,All,Cerebrovascular Disease,14,13.68658,13.94208
2013,S08000029,45-64,All,Stroke,8,7.820901,7.924212
2013,S08000029,45-64,All,Subarachnoid Haemorrhage,2,1.955225,1.954202
2013,S08000029,45-64,Male,Cerebrovascular Disease,6,12.02333,12.16897
2013,S08000029,45-64,Male,Stroke,2,4.007775,4.041627
2013,S08000029,45-64,Male,Subarachnoid Haemorrhage,0,0,0
2013,S08000029,45-64,Female,Cerebrovascular Disease,8,15.27096,15.7152
2013,S08000029,45-64,Female,Stroke,6,11.45322,11.8068
2013,S08000029,45-64,Female,Subarachnoid Haemorrhage,2,3.817741,3.908404
2013,S08000029,65-74,All,Cerebrovascular Disease,39,99.96412,104.0071
2013,S08000029,65-74,All,Stroke,21,53.82683,55.15049
2013,S08000029,65-74,All,Subarachnoid Haemorrhage,3,7.689547,7.736659
2013,S08000029,65-74,Male,Cerebrovascular Disease,16,85.81849,90.75688
2013,S08000029,65-74,Male,Stroke,8,42.90925,43.93568
2013,S08000029,65-74,Male,Subarachnoid Haemorrhage,0,0,0
2013,S08000029,65-74,Female,Cerebrovascular Disease,23,112.9111,117.2573
2013,S08000029,65-74,Female,Stroke,13,63.81934,66.3653
2013,S08000029,65-74,Female,Subarachnoid Haemorrhage,3,14.72754,15.47332
2013,S08000029,under 75,All,Cerebrovascular Disease,54,16.02864,16.36693
2013,S08000029,under 75,All,Stroke,30,8.904799,8.97717
2013,S08000029,under 75,All,Subarachnoid Haemorrhage,5,1.484133,1.461772
2013,S08000029,under 75,Male,Cerebrovascular Disease,23,13.87331,14.62776
2013,S08000029,under 75,Male,Stroke,11,6.63506,6.858562
2013,S08000029,under 75,Male,Subarachnoid Haemorrhage,0,0,0
2013,S08000029,under 75,Female,Cerebrovascular Disease,31,18.11689,18.10609
2013,S08000029,under 75,Female,Stroke,19,11.1039,11.09578
2013,S08000029,under 75,Female,Subarachnoid Haemorrhage,5,2.92208,2.923544
2013,S08000029,over 75,All,Cerebrovascular Disease,262,873.246,931.0202
2013,S08000029,over 75,All,Stroke,147,489.951,492.9304
2013,S08000029,over 75,All,Subarachnoid Haemorrhage,6,19.998,20.53325
2013,S08000029,over 75,Male,Cerebrovascular Disease,94,771.4403,928.2637
2013,S08000029,over 75,Male,Stroke,44,361.0997,416.763
2013,S08000029,over 75,Male,Subarachnoid Haemorrhage,2,16.41362,16.48779
2013,S08000029,over 75,Female,Cerebrovascular Disease,168,942.8668,933.7767
2013,S08000029,over 75,Female,Stroke,103,578.0671,569.0977
2013,S08000029,over 75,Female,Subarachnoid Haemorrhage,4,22.44921,24.57871
2013,S08000019,All,All,Cerebrovascular Disease,265,88.43061,106.7864
2013,S08000019,All,All,Stroke,158,52.72466,62.73352
2013,S08000019,All,All,Subarachnoid Haemorrhage,13,4.338105,4.634704
2013,S08000019,All,Male,Cerebrovascular Disease,114,78.19413,113.9221
2013,S08000019,All,Male,Stroke,67,45.9562,65.23026
2013,S08000019,All,Male,Subarachnoid Haemorrhage,5,3.429567,4.036618
2013,S08000019,All,Female,Cerebrovascular Disease,151,98.12905,99.65072
2013,S08000019,All,Female,Stroke,91,59.13737,60.23679
2013,S08000019,All,Female,Subarachnoid Haemorrhage,8,5.19889,5.232791
2013,S08000019,0-44,All,Cerebrovascular Disease,2,1.225971,1.146793
2013,S08000019,0-44,All,Stroke,1,0.612985,0.590729
2013,S08000019,0-44,All,Subarachnoid Haemorrhage,0,0,0
2013,S08000019,0-44,Male,Cerebrovascular Disease,1,1.229785,1.181459
2013,S08000019,0-44,Male,Stroke,1,1.229785,1.181459
2013,S08000019,0-44,Male,Subarachnoid Haemorrhage,0,0,0
2013,S08000019,0-44,Female,Cerebrovascular Disease,1,1.22218,1.112128
2013,S08000019,0-44,Female,Stroke,0,0,0
2013,S08000019,0-44,Female,Subarachnoid Haemorrhage,0,0,0
2013,S08000019,45-64,All,Cerebrovascular Disease,24,28.66014,30.37717
2013,S08000019,45-64,All,Stroke,14,16.71841,17.92876
2013,S08000019,45-64,All,Subarachnoid Haemorrhage,6,7.165035,7.413911
2013,S08000019,45-64,Male,Cerebrovascular Disease,16,38.95313,40.99489
2013,S08000019,45-64,Male,Stroke,11,26.78028,28.33503
2013,S08000019,45-64,Male,Subarachnoid Haemorrhage,2,4.869142,5.033029
2013,S08000019,45-64,Female,Cerebrovascular Disease,8,18.75073,19.75946
2013,S08000019,45-64,Female,Stroke,3,7.031525,7.522481
2013,S08000019,45-64,Female,Subarachnoid Haemorrhage,4,9.375366,9.794792
2013,S08000019,65-74,All,Cerebrovascular Disease,27,90.05403,95.05454
2013,S08000019,65-74,All,Stroke,16,53.36535,56.14634
2013,S08000019,65-74,All,Subarachnoid Haemorrhage,2,6.670669,6.126542
2013,S08000019,65-74,Male,Cerebrovascular Disease,13,91.69135,96.21398
2013,S08000019,65-74,Male,Stroke,8,56.42545,57.59744
2013,S08000019,65-74,Male,Subarachnoid Haemorrhage,1,7.053181,6.326966
2013,S08000019,65-74,Female,Cerebrovascular Disease,14,88.58517,93.8951
2013,S08000019,65-74,Female,Stroke,8,50.6201,54.69524
2013,S08000019,65-74,Female,Subarachnoid Haemorrhage,1,6.327512,5.926117
2013,S08000019,under 75,All,Cerebrovascular Disease,53,19.14339,20.49445
2013,S08000019,under 75,All,Stroke,31,11.19708,12.04998
2013,S08000019,under 75,All,Subarachnoid Haemorrhage,8,2.889568,2.865905
2013,S08000019,under 75,Male,Cerebrovascular Disease,30,21.96708,23.74077
2013,S08000019,under 75,Male,Stroke,20,14.64472,15.59835
2013,S08000019,under 75,Male,Subarachnoid Haemorrhage,3,2.196708,2.195697
2013,S08000019,under 75,Female,Cerebrovascular Disease,23,16.39461,17.24812
2013,S08000019,under 75,Female,Stroke,11,7.840901,8.501602
2013,S08000019,under 75,Female,Subarachnoid Haemorrhage,5,3.564046,3.536112
2013,S08000019,over 75,All,Cerebrovascular Disease,212,929.3354,979.2942
2013,S08000019,over 75,All,Stroke,127,556.7245,575.2005
2013,S08000019,over 75,All,Subarachnoid Haemorrhage,5,21.91829,22.51923
2013,S08000019,over 75,Male,Cerebrovascular Disease,84,910.7666,1025.756
2013,S08000019,over 75,Male,Stroke,47,509.5956,567.0639
2013,S08000019,over 75,Male,Subarachnoid Haemorrhage,2,21.68492,22.65037
2013,S08000019,over 75,Female,Cerebrovascular Disease,128,941.9383,932.8326
2013,S08000019,over 75,Female,Stroke,80,588.7115,583.337
2013,S08000019,over 75,Female,Subarachnoid Haemorrhage,3,22.07668,22.38809
2013,S08000020,All,All,Cerebrovascular Disease,464,80.1105,97.11456
2013,S08000020,All,All,Stroke,241,41.60912,51.022
2013,S08000020,All,All,Subarachnoid Haemorrhage,14,2.417127,2.532153
2013,S08000020,All,Male,Cerebrovascular Disease,180,62.67737,97.39803
2013,S08000020,All,Male,Stroke,100,34.82076,53.74681
2013,S08000020,All,Male,Subarachnoid Haemorrhage,1,0.348208,0.471698
2013,S08000020,All,Female,Cerebrovascular Disease,284,97.25528,96.8311
2013,S08000020,All,Female,Stroke,141,48.28519,48.29719
2013,S08000020,All,Female,Subarachnoid Haemorrhage,13,4.451826,4.592607
2013,S08000020,0-44,All,Cerebrovascular Disease,3,0.918276,0.97552
2013,S08000020,0-44,All,Stroke,2,0.612184,0.705597
2013,S08000020,0-44,All,Subarachnoid Haemorrhage,0,0,0
2013,S08000020,0-44,Male,Cerebrovascular Disease,1,0.602105,0.683019
2013,S08000020,0-44,Male,Stroke,1,0.602105,0.683019
2013,S08000020,0-44,Male,Subarachnoid Haemorrhage,0,0,0
2013,S08000020,0-44,Female,Cerebrovascular Disease,2,1.245214,1.268021
2013,S08000020,0-44,Female,Stroke,1,0.622607,0.728175
2013,S08000020,0-44,Female,Subarachnoid Haemorrhage,0,0,0
2013,S08000020,45-64,All,Cerebrovascular Disease,22,14.1098,14.46451
2013,S08000020,45-64,All,Stroke,9,5.772191,5.912413
2013,S08000020,45-64,All,Subarachnoid Haemorrhage,7,4.489482,4.597343
2013,S08000020,45-64,Male,Cerebrovascular Disease,12,15.4206,15.75119
2013,S08000020,45-64,Male,Stroke,7,8.995348,9.169398
2013,S08000020,45-64,Male,Subarachnoid Haemorrhage,0,0,0
2013,S08000020,45-64,Female,Cerebrovascular Disease,10,12.80377,13.17783
2013,S08000020,45-64,Female,Stroke,2,2.560754,2.655428
2013,S08000020,45-64,Female,Subarachnoid Haemorrhage,7,8.962639,9.194685
2013,S08000020,65-74,All,Cerebrovascular Disease,60,112.5682,118.0015
2013,S08000020,65-74,All,Stroke,36,67.54095,70.99648
2013,S08000020,65-74,All,Subarachnoid Haemorrhage,5,9.380687,9.560828
2013,S08000020,65-74,Male,Cerebrovascular Disease,32,124.7029,130.5679
2013,S08000020,65-74,Male,Stroke,21,81.83625,86.22408
2013,S08000020,65-74,Male,Subarachnoid Haemorrhage,1,3.896964,4.492363
2013,S08000020,65-74,Female,Cerebrovascular Disease,28,101.3025,105.4352
2013,S08000020,65-74,Female,Stroke,15,54.26918,55.76888
2013,S08000020,65-74,Female,Subarachnoid Haemorrhage,4,14.47178,14.62929
2013,S08000020,under 75,All,Cerebrovascular Disease,85,15.86058,18.40663
2013,S08000020,under 75,All,Stroke,47,8.769966,10.33235
2013,S08000020,under 75,All,Subarachnoid Haemorrhage,12,2.23914,2.441959
2013,S08000020,under 75,Male,Cerebrovascular Disease,45,16.69369,20.05772
2013,S08000020,under 75,Male,Stroke,29,10.75815,13.02445
2013,S08000020,under 75,Male,Subarachnoid Haemorrhage,1,0.370971,0.51835
2013,S08000020,under 75,Female,Cerebrovascular Disease,40,15.01744,16.75555
2013,S08000020,under 75,Female,Stroke,18,6.757848,7.640258
2013,S08000020,under 75,Female,Subarachnoid Haemorrhage,11,4.129796,4.365568
2013,S08000020,over 75,All,Cerebrovascular Disease,379,875.6932,892.9392
2013,S08000020,over 75,All,Stroke,194,448.244,462.4395
2013,S08000020,over 75,All,Subarachnoid Haemorrhage,2,4.621072,3.444109
2013,S08000020,over 75,Male,Cerebrovascular Disease,135,766.0878,879.3946
2013,S08000020,over 75,Male,Stroke,71,402.9055,465.4951
2013,S08000020,over 75,Male,Subarachnoid Haemorrhage,0,0,0
2013,S08000020,over 75,Female,Cerebrovascular Disease,244,950.9705,906.4839
2013,S08000020,over 75,Female,Stroke,123,479.3826,459.384
2013,S08000020,over 75,Female,Subarachnoid Haemorrhage,2,7.79484,6.888219
2013,S08000022,All,All,Cerebrovascular Disease,316,98.4485,99.51444
2013,S08000022,All,All,Stroke,197,61.37454,59.28603
2013,S08000022,All,All,Subarachnoid Haemorrhage,7,2.180821,1.94142
2013,S08000022,All,Male,Cerebrovascular Disease,129,81.9136,102.7803
2013,S08000022,All,Male,Stroke,75,47.62419,55.83306
2013,S08000022,All,Male,Subarachnoid Haemorrhage,2,1.269978,1.208502
2013,S08000022,All,Female,Cerebrovascular Disease,187,114.3752,96.24854
2013,S08000022,All,Female,Stroke,122,74.61911,62.739
2013,S08000022,All,Female,Subarachnoid Haemorrhage,5,3.05816,2.674337
2013,S08000022,0-44,All,Cerebrovascular Disease,4,2.533778,2.561716
2013,S08000022,0-44,All,Stroke,3,1.900334,1.91801
2013,S08000022,0-44,All,Subarachnoid Haemorrhage,1,0.633445,0.643707
2013,S08000022,0-44,Male,Cerebrovascular Disease,4,4.997564,5.123433
2013,S08000022,0-44,Male,Stroke,3,3.748173,3.836019
2013,S08000022,0-44,Male,Subarachnoid Haemorrhage,1,1.249391,1.287413
2013,S08000022,0-44,Female,Cerebrovascular Disease,0,0,0
2013,S08000022,0-44,Female,Stroke,0,0,0
2013,S08000022,0-44,Female,Subarachnoid Haemorrhage,0,0,0
2013,S08000022,45-64,All,Cerebrovascular Disease,22,22.93291,22.56616
2013,S08000022,45-64,All,Stroke,17,17.72089,17.47531
2013,S08000022,45-64,All,Subarachnoid Haemorrhage,3,3.127215,3.007392
2013,S08000022,45-64,Male,Cerebrovascular Disease,11,23.35159,22.99502
2013,S08000022,45-64,Male,Stroke,9,19.10585,18.8281
2013,S08000022,45-64,Male,Subarachnoid Haemorrhage,0,0,0
2013,S08000022,45-64,Female,Cerebrovascular Disease,11,22.52898,22.13731
2013,S08000022,45-64,Female,Stroke,8,16.38471,16.12252
2013,S08000022,45-64,Female,Subarachnoid Haemorrhage,3,6.144267,6.014785
2013,S08000022,65-74,All,Cerebrovascular Disease,40,105.1663,108.918
2013,S08000022,65-74,All,Stroke,26,68.35809,70.84847
2013,S08000022,65-74,All,Subarachnoid Haemorrhage,3,7.887472,7.589135
2013,S08000022,65-74,Male,Cerebrovascular Disease,25,135.8253,137.8497
2013,S08000022,65-74,Male,Stroke,16,86.92818,88.64073
2013,S08000022,65-74,Male,Subarachnoid Haemorrhage,1,5.433011,4.888563
2013,S08000022,65-74,Female,Cerebrovascular Disease,15,76.41755,79.98624
2013,S08000022,65-74,Female,Stroke,10,50.94503,53.05621
2013,S08000022,65-74,Female,Subarachnoid Haemorrhage,2,10.18901,10.28971
2013,S08000022,under 75,All,Cerebrovascular Disease,66,22.6156,20.65906
2013,S08000022,under 75,All,Stroke,46,15.76239,14.40195
2013,S08000022,under 75,All,Subarachnoid Haemorrhage,7,2.398624,2.133428
2013,S08000022,under 75,Male,Cerebrovascular Disease,40,27.48178,25.64236
2013,S08000022,under 75,Male,Stroke,28,19.23724,17.987
2013,S08000022,under 75,Male,Subarachnoid Haemorrhage,2,1.374089,1.328024
2013,S08000022,under 75,Female,Cerebrovascular Disease,26,17.77377,15.67576
2013,S08000022,under 75,Female,Stroke,18,12.30492,10.81689
2013,S08000022,under 75,Female,Subarachnoid Haemorrhage,5,3.418032,2.938832
2013,S08000022,over 75,All,Cerebrovascular Disease,250,857.7506,896.8299
2013,S08000022,over 75,All,Stroke,151,518.0814,513.114
2013,S08000022,over 75,All,Subarachnoid Haemorrhage,0,0,0
2013,S08000022,over 75,Male,Cerebrovascular Disease,89,745.8934,882.731
2013,S08000022,over 75,Male,Stroke,47,393.8988,438.4988
2013,S08000022,over 75,Male,Subarachnoid Haemorrhage,0,0,0
2013,S08000022,over 75,Female,Cerebrovascular Disease,161,935.2852,910.9289
2013,S08000022,over 75,Female,Stroke,104,604.1594,587.7292
2013,S08000022,over 75,Female,Subarachnoid Haemorrhage,0,0,0
2013,S08000024,All,All,Cerebrovascular Disease,562,66.13943,83.88955
2013,S08000024,All,All,Stroke,304,35.77649,43.8656
2013,S08000024,All,All,Subarachnoid Haemorrhage,30,3.530575,4.066812
2013,S08000024,All,Male,Cerebrovascular Disease,220,53.27547,85.48425
2013,S08000024,All,Male,Stroke,113,27.36422,41.72535
2013,S08000024,All,Male,Subarachnoid Haemorrhage,10,2.421612,3.061939
2013,S08000024,All,Female,Cerebrovascular Disease,342,78.30172,82.29485
2013,S08000024,All,Female,Stroke,191,43.72991,46.00584
2013,S08000024,All,Female,Subarachnoid Haemorrhage,20,4.579048,5.071686
2013,S08000024,0-44,All,Cerebrovascular Disease,8,1.599514,1.692257
2013,S08000024,0-44,All,Stroke,4,0.799757,0.887079
2013,S08000024,0-44,All,Subarachnoid Haemorrhage,4,0.799757,0.805178
2013,S08000024,0-44,Male,Cerebrovascular Disease,4,1.609004,1.708974
2013,S08000024,0-44,Male,Stroke,2,0.804502,0.891
2013,S08000024,0-44,Male,Subarachnoid Haemorrhage,2,0.804502,0.817974
2013,S08000024,0-44,Female,Cerebrovascular Disease,4,1.590135,1.675541
2013,S08000024,0-44,Female,Stroke,2,0.795067,0.883159
2013,S08000024,0-44,Female,Subarachnoid Haemorrhage,2,0.795067,0.792382
2013,S08000024,45-64,All,Cerebrovascular Disease,42,19.36582,20.23515
2013,S08000024,45-64,All,Stroke,23,10.60509,11.07768
2013,S08000024,45-64,All,Subarachnoid Haemorrhage,13,5.994181,6.234868
2013,S08000024,45-64,Male,Cerebrovascular Disease,24,22.50352,23.47478
2013,S08000024,45-64,Male,Stroke,15,14.0647,14.55745
2013,S08000024,45-64,Male,Subarachnoid Haemorrhage,6,5.625879,5.987224
2013,S08000024,45-64,Female,Cerebrovascular Disease,18,16.32994,16.99551
2013,S08000024,45-64,Female,Stroke,8,7.25775,7.597905
2013,S08000024,45-64,Female,Subarachnoid Haemorrhage,7,6.350531,6.482511
2013,S08000024,65-74,All,Cerebrovascular Disease,64,88.69548,90.68417
2013,S08000024,65-74,All,Stroke,32,44.34774,45.83423
2013,S08000024,65-74,All,Subarachnoid Haemorrhage,5,6.929335,6.713666
2013,S08000024,65-74,Male,Cerebrovascular Disease,34,100.4075,100.3573
2013,S08000024,65-74,Male,Stroke,17,50.20377,50.93936
2013,S08000024,65-74,Male,Subarachnoid Haemorrhage,0,0,0
2013,S08000024,65-74,Female,Cerebrovascular Disease,30,78.33921,81.01108
2013,S08000024,65-74,Female,Stroke,15,39.1696,40.72909
2013,S08000024,65-74,Female,Subarachnoid Haemorrhage,5,13.05653,13.42733
2013,S08000024,under 75,All,Cerebrovascular Disease,114,14.44526,17.36041
2013,S08000024,under 75,All,Stroke,59,7.476058,9.04088
2013,S08000024,under 75,All,Subarachnoid Haemorrhage,22,2.787682,3.0681
2013,S08000024,under 75,Male,Cerebrovascular Disease,62,15.93367,19.42986
2013,S08000024,under 75,Male,Stroke,34,8.737822,10.6456
2013,S08000024,under 75,Male,Subarachnoid Haemorrhage,8,2.055958,2.228924
2013,S08000024,under 75,Female,Cerebrovascular Disease,52,12.99763,15.29095
2013,S08000024,under 75,Female,Stroke,25,6.24886,7.436159
2013,S08000024,under 75,Female,Subarachnoid Haemorrhage,14,3.499361,3.907276
2013,S08000024,over 75,All,Cerebrovascular Disease,448,740.08,756.5731
2013,S08000024,over 75,All,Stroke,245,404.7312,395.9822
2013,S08000024,over 75,All,Subarachnoid Haemorrhage,8,13.21571,14.1649
2013,S08000024,over 75,Male,Cerebrovascular Disease,158,662.8907,753.3675
2013,S08000024,over 75,Male,Stroke,79,331.4454,355.9762
2013,S08000024,over 75,Male,Subarachnoid Haemorrhage,2,8.391022,11.48465
2013,S08000024,over 75,Female,Cerebrovascular Disease,290,790.2123,759.7787
2013,S08000024,over 75,Female,Stroke,166,452.3284,435.9882
2013,S08000024,over 75,Female,Subarachnoid Haemorrhage,6,16.34922,16.84516
2013,S08000025,All,All,Cerebrovascular Disease,22,102.0408,105.4659
2013,S08000025,All,All,Stroke,13,60.29685,61.39858
2013,S08000025,All,All,Subarachnoid Haemorrhage,0,0,0
2013,S08000025,All,Male,Cerebrovascular Disease,11,102.5832,125.0433
2013,S08000025,All,Male,Stroke,7,65.28024,75.73084
2013,S08000025,All,Male,Subarachnoid Haemorrhage,0,0,0
2013,S08000025,All,Female,Cerebrovascular Disease,11,101.5041,85.88843
2013,S08000025,All,Female,Stroke,6,55.36588,47.06632
2013,S08000025,All,Female,Subarachnoid Haemorrhage,0,0,0
2013,S08000025,0-44,All,Cerebrovascular Disease,0,0,11.33431
2013,S08000025,0-44,All,Stroke,0,0,11.33431
2013,S08000025,0-44,All,Subarachnoid Haemorrhage,0,0,0
2013,S08000025,0-44,Male,Cerebrovascular Disease,0,0,22.66862
2013,S08000025,0-44,Male,Stroke,0,0,22.66862
2013,S08000025,0-44,Male,Subarachnoid Haemorrhage,0,0,0
2013,S08000025,0-44,Female,Cerebrovascular Disease,0,0,0
2013,S08000025,0-44,Female,Stroke,0,0,0
2013,S08000025,0-44,Female,Subarachnoid Haemorrhage,0,0,0
2013,S08000025,45-64,All,Cerebrovascular Disease,0,0,14.97454
2013,S08000025,45-64,All,Stroke,0,0,14.97454
2013,S08000025,45-64,All,Subarachnoid Haemorrhage,0,0,0
2013,S08000025,45-64,Male,Cerebrovascular Disease,0,0,0
2013,S08000025,45-64,Male,Stroke,0,0,0
2013,S08000025,45-64,Male,Subarachnoid Haemorrhage,0,0,0
