year,ca,age,sex,diagnosis,number_of_deaths,crude_rate,easr,ca_name,hb,hb_name
2012,S12000011,0-44,Female,Cerebrovascular Disease,0,0,0,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2012,S12000011,0-44,Female,Stroke,0,0,0,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2012,S12000011,0-44,Female,Subarachnoid Haemorrhage,0,0,0,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2012,S12000011,45-64,All,Cerebrovascular Disease,0,0,15.25,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2012,S12000011,45-64,All,Stroke,0,0,7.7,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2012,S12000011,45-64,All,Subarachnoid Haemorrhage,0,0,7.56,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2012,S12000011,45-64,Male,Cerebrovascular Disease,0,0,8.04,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2012,S12000011,45-64,Male,Stroke,0,0,0,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2012,S12000011,45-64,Male,Subarachnoid Haemorrhage,0,0,8.04,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2012,S12000011,45-64,Female,Cerebrovascular Disease,0,0,22.46,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2012,S12000011,45-64,Female,Stroke,0,0,15.4,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2012,S12000011,45-64,Female,Subarachnoid Haemorrhage,0,0,7.07,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2012,S12000011,65-74,All,Cerebrovascular Disease,0,0,81.04,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2012,S12000011,65-74,All,Stroke,0,0,59.49,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2012,S12000011,65-74,All,Subarachnoid Haemorrhage,0,0,0,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2012,S12000011,65-74,Male,Cerebrovascular Disease,0,0,77.1,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2012,S12000011,65-74,Male,Stroke,0,0,53.81,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2012,S12000011,65-74,Male,Subarachnoid Haemorrhage,0,0,0,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2012,S12000011,65-74,Female,Cerebrovascular Disease,0,0,84.98,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2012,S12000011,65-74,Female,Stroke,0,0,65.18,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2012,S12000011,65-74,Female,Subarachnoid Haemorrhage,0,0,0,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2012,S12000011,under 75,All,Cerebrovascular Disease,0,0,13.79,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2012,S12000011,under 75,All,Stroke,0,0,9.11,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2012,S12000011,under 75,All,Subarachnoid Haemorrhage,0,0,2.2,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2012,S12000011,under 75,Male,Cerebrovascular Disease,0,0,11.24,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2012,S12000011,under 75,Male,Stroke,0,0,6.21,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2012,S12000011,under 75,Male,Subarachnoid Haemorrhage,0,0,2.34,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2012,S12000011,under 75,Female,Cerebrovascular Disease,0,0,16.35,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2012,S12000011,under 75,Female,Stroke,0,0,12,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2012,S12000011,under 75,Female,Subarachnoid Haemorrhage,0,0,2.06,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2012,S12000011,over 75,All,Cerebrovascular Disease,0,0,750.66,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2012,S12000011,over 75,All,Stroke,0,0,392.18,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2012,S12000011,over 75,All,Subarachnoid Haemorrhage,0,0,8.9,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2012,S12000011,over 75,Male,Cerebrovascular Disease,0,0,776.68,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2012,S12000011,over 75,Male,Stroke,0,0,394.65,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2012,S12000011,over 75,Male,Subarachnoid Haemorrhage,0,0,0,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2012,S12000011,over 75,Female,Cerebrovascular Disease,0,0,724.64,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2012,S12000011,over 75,Female,Stroke,0,0,389.72,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2012,S12000011,over 75,Female,Subarachnoid Haemorrhage,0,0,17.79,East Renfrewshire,S08000031,NHS Greater Glasgow and Clyde
2012,S12000013,All,All,Cerebrovascular Disease,39,141.51,116.7,Na h-Eileanan Siar,S08000028,NHS Western Isles
2012,S12000013,All,All,Stroke,24,87.08,67.63,Na h-Eileanan Siar,S08000028,NHS Western Isles
2012,S12000013,All,All,Subarachnoid Haemorrhage,2,7.26,6.74,Na h-Eileanan Siar,S08000028,NHS Western Isles
2012,S12000013,All,Male,Cerebrovascular Disease,19,139.64,134.48,Na h-Eileanan Siar,S08000028,NHS Western Isles
2012,S12000013,All,Male,Stroke,9,66.15,61.16,Na h-Eileanan Siar,S08000028,NHS Western Isles
2012,S12000013,All,Male,Subarachnoid Haemorrhage,2,14.7,13.49,Na h-Eileanan Siar,S08000028,NHS Western Isles
2012,S12000013,All,Female,Cerebrovascular Disease,20,143.33,98.93,Na h-Eileanan Siar,S08000028,NHS Western Isles
2012,S12000013,All,Female,Stroke,15,107.5,74.09,Na h-Eileanan Siar,S08000028,NHS Western Isles
2012,S12000013,All,Female,Subarachnoid Haemorrhage,0,0,0,Na h-Eileanan Siar,S08000028,NHS Western Isles
2012,S12000013,0-44,All,Cerebrovascular Disease,0,0,0,Na h-Eileanan Siar,S08000028,NHS Western Isles
2012,S12000013,0-44,All,Stroke,0,0,0,Na h-Eileanan Siar,S08000028,NHS Western Isles
2012,S12000013,0-44,All,Subarachnoid Haemorrhage,0,0,0,Na h-Eileanan Siar,S08000028,NHS Western Isles
2012,S12000013,0-44,Male,Cerebrovascular Disease,0,0,0,Na h-Eileanan Siar,S08000028,NHS Western Isles
2012,S12000013,0-44,Male,Stroke,0,0,0,Na h-Eileanan Siar,S08000028,NHS Western Isles
2012,S12000013,0-44,Male,Subarachnoid Haemorrhage,0,0,0,Na h-Eileanan Siar,S08000028,NHS Western Isles
2012,S12000013,0-44,Female,Cerebrovascular Disease,0,0,0,Na h-Eileanan Siar,S08000028,NHS Western Isles
2012,S12000013,0-44,Female,Stroke,0,0,0,Na h-Eileanan Siar,S08000028,NHS Western Isles
2012,S12000013,0-44,Female,Subarachnoid Haemorrhage,0,0,0,Na h-Eileanan Siar,S08000028,NHS Western Isles
2012,S12000013,45-64,All,Cerebrovascular Disease,0,0,33.2,Na h-Eileanan Siar,S08000028,NHS Western Isles
2012,S12000013,45-64,All,Stroke,0,0,22.79,Na h-Eileanan Siar,S08000028,NHS Western Isles
2012,S12000013,45-64,All,Subarachnoid Haemorrhage,0,0,0,Na h-Eileanan Siar,S08000028,NHS Western Isles
2012,S12000013,45-64,Male,Cerebrovascular Disease,0,0,66.4,Na h-Eileanan Siar,S08000028,NHS Western Isles
2012,S12000013,45-64,Male,Stroke,0,0,45.59,Na h-Eileanan Siar,S08000028,NHS Western Isles
2012,S12000013,45-64,Male,Subarachnoid Haemorrhage,0,0,0,Na h-Eileanan Siar,S08000028,NHS Western Isles
2012,S12000013,45-64,Female,Cerebrovascular Disease,0,0,0,Na h-Eileanan Siar,S08000028,NHS Western Isles
2012,S12000013,45-64,Female,Stroke,0,0,0,Na h-Eileanan Siar,S08000028,NHS Western Isles
2012,S12000013,45-64,Female,Subarachnoid Haemorrhage,0,0,0,Na h-Eileanan Siar,S08000028,NHS Western Isles
2012,S12000013,65-74,All,Cerebrovascular Disease,0,0,274.35,Na h-Eileanan Siar,S08000028,NHS Western Isles
2012,S12000013,65-74,All,Stroke,0,0,212.82,Na h-Eileanan Siar,S08000028,NHS Western Isles
2012,S12000013,65-74,All,Subarachnoid Haemorrhage,0,0,28.69,Na h-Eileanan Siar,S08000028,NHS Western Isles
2012,S12000013,65-74,Male,Cerebrovascular Disease,0,0,369.16,Na h-Eileanan Siar,S08000028,NHS Western Isles
2012,S12000013,65-74,Male,Stroke,0,0,246.11,Na h-Eileanan Siar,S08000028,NHS Western Isles
2012,S12000013,65-74,Male,Subarachnoid Haemorrhage,0,0,57.37,Na h-Eileanan Siar,S08000028,NHS Western Isles
2012,S12000013,65-74,Female,Cerebrovascular Disease,0,0,179.53,Na h-Eileanan Siar,S08000028,NHS Western Isles
2012,S12000013,65-74,Female,Stroke,0,0,179.53,Na h-Eileanan Siar,S08000028,NHS Western Isles
2012,S12000013,65-74,Female,Subarachnoid Haemorrhage,0,0,0,Na h-Eileanan Siar,S08000028,NHS Western Isles
2012,S12000013,under 75,All,Cerebrovascular Disease,0,0,41.32,Na h-Eileanan Siar,S08000028,NHS Western Isles
2012,S12000013,under 75,All,Stroke,0,0,31.19,Na h-Eileanan Siar,S08000028,NHS Western Isles
2012,S12000013,under 75,All,Subarachnoid Haemorrhage,0,0,3.31,Na h-Eileanan Siar,S08000028,NHS Western Isles
2012,S12000013,under 75,Male,Cerebrovascular Disease,0,0,61.93,Na h-Eileanan Siar,S08000028,NHS Western Isles
2012,S12000013,under 75,Male,Stroke,0,0,41.67,Na h-Eileanan Siar,S08000028,NHS Western Isles
2012,S12000013,under 75,Male,Subarachnoid Haemorrhage,0,0,6.62,Na h-Eileanan Siar,S08000028,NHS Western Isles
2012,S12000013,under 75,Female,Cerebrovascular Disease,0,0,20.71,Na h-Eileanan Siar,S08000028,NHS Western Isles
2012,S12000013,under 75,Female,Stroke,0,0,20.71,Na h-Eileanan Siar,S08000028,NHS Western Isles
2012,S12000013,under 75,Female,Subarachnoid Haemorrhage,0,0,0,Na h-Eileanan Siar,S08000028,NHS Western Isles
2012,S12000013,over 75,All,Cerebrovascular Disease,0,0,878.89,Na h-Eileanan Siar,S08000028,NHS Western Isles
2012,S12000013,over 75,All,Stroke,0,0,436,Na h-Eileanan Siar,S08000028,NHS Western Isles
2012,S12000013,over 75,All,Subarachnoid Haemorrhage,0,0,41.46,Na h-Eileanan Siar,S08000028,NHS Western Isles
2012,S12000013,over 75,Male,Cerebrovascular Disease,0,0,868.05,Na h-Eileanan Siar,S08000028,NHS Western Isles
2012,S12000013,over 75,Male,Stroke,0,0,258.24,Na h-Eileanan Siar,S08000028,NHS Western Isles
2012,S12000013,over 75,Male,Subarachnoid Haemorrhage,0,0,82.92,Na h-Eileanan Siar,S08000028,NHS Western Isles
2012,S12000013,over 75,Female,Cerebrovascular Disease,0,0,889.72,Na h-Eileanan Siar,S08000028,NHS Western Isles
2012,S12000013,over 75,Female,Stroke,0,0,613.76,Na h-Eileanan Siar,S08000028,NHS Western Isles
2012,S12000013,over 75,Female,Subarachnoid Haemorrhage,0,0,0,Na h-Eileanan Siar,S08000028,NHS Western Isles
2012,S12000014,All,All,Cerebrovascular Disease,120,76.53,92.16,Falkirk,S08000019,NHS Forth Valley
2012,S12000014,All,All,Stroke,63,40.18,46.2,Falkirk,S08000019,NHS Forth Valley
2012,S12000014,All,All,Subarachnoid Haemorrhage,5,3.19,3.4,Falkirk,S08000019,NHS Forth Valley
2012,S12000014,All,Male,Cerebrovascular Disease,38,49.64,78.85,Falkirk,S08000019,NHS Forth Valley
2012,S12000014,All,Male,Stroke,19,24.82,36.31,Falkirk,S08000019,NHS Forth Valley
2012,S12000014,All,Male,Subarachnoid Haemorrhage,1,1.31,1.71,Falkirk,S08000019,NHS Forth Valley
2012,S12000014,All,Female,Cerebrovascular Disease,82,102.19,105.47,Falkirk,S08000019,NHS Forth Valley
2012,S12000014,All,Female,Stroke,44,54.83,56.09,Falkirk,S08000019,NHS Forth Valley
2012,S12000014,All,Female,Subarachnoid Haemorrhage,4,4.98,5.09,Falkirk,S08000019,NHS Forth Valley
2012,S12000014,0-44,All,Cerebrovascular Disease,0,0,0,Falkirk,S08000019,NHS Forth Valley
2012,S12000014,0-44,All,Stroke,0,0,0,Falkirk,S08000019,NHS Forth Valley
2012,S12000014,0-44,All,Subarachnoid Haemorrhage,0,0,0,Falkirk,S08000019,NHS Forth Valley
2012,S12000014,0-44,Male,Cerebrovascular Disease,0,0,0,Falkirk,S08000019,NHS Forth Valley
2012,S12000014,0-44,Male,Stroke,0,0,0,Falkirk,S08000019,NHS Forth Valley
2012,S12000014,0-44,Male,Subarachnoid Haemorrhage,0,0,0,Falkirk,S08000019,NHS Forth Valley
2012,S12000014,0-44,Female,Cerebrovascular Disease,0,0,0,Falkirk,S08000019,NHS Forth Valley
2012,S12000014,0-44,Female,Stroke,0,0,0,Falkirk,S08000019,NHS Forth Valley
2012,S12000014,0-44,Female,Subarachnoid Haemorrhage,0,0,0,Falkirk,S08000019,NHS Forth Valley
2012,S12000014,45-64,All,Cerebrovascular Disease,0,0,18.33,Falkirk,S08000019,NHS Forth Valley
2012,S12000014,45-64,All,Stroke,0,0,9.41,Falkirk,S08000019,NHS Forth Valley
2012,S12000014,45-64,All,Subarachnoid Haemorrhage,0,0,2.08,Falkirk,S08000019,NHS Forth Valley
2012,S12000014,45-64,Male,Cerebrovascular Disease,0,0,14.23,Falkirk,S08000019,NHS Forth Valley
2012,S12000014,45-64,Male,Stroke,0,0,14.23,Falkirk,S08000019,NHS Forth Valley
2012,S12000014,45-64,Male,Subarachnoid Haemorrhage,0,0,0,Falkirk,S08000019,NHS Forth Valley
2012,S12000014,45-64,Female,Cerebrovascular Disease,0,0,22.44,Falkirk,S08000019,NHS Forth Valley
2012,S12000014,45-64,Female,Stroke,0,0,4.59,Falkirk,S08000019,NHS Forth Valley
2012,S12000014,45-64,Female,Subarachnoid Haemorrhage,0,0,4.16,Falkirk,S08000019,NHS Forth Valley
2012,S12000014,65-74,All,Cerebrovascular Disease,0,0,123.49,Falkirk,S08000019,NHS Forth Valley
2012,S12000014,65-74,All,Stroke,0,0,35.18,Falkirk,S08000019,NHS Forth Valley
2012,S12000014,65-74,All,Subarachnoid Haemorrhage,0,0,21.47,Falkirk,S08000019,NHS Forth Valley
2012,S12000014,65-74,Male,Cerebrovascular Disease,0,0,103.32,Falkirk,S08000019,NHS Forth Valley
2012,S12000014,65-74,Male,Stroke,0,0,58.04,Falkirk,S08000019,NHS Forth Valley
2012,S12000014,65-74,Male,Subarachnoid Haemorrhage,0,0,16.26,Falkirk,S08000019,NHS Forth Valley
2012,S12000014,65-74,Female,Cerebrovascular Disease,0,0,143.67,Falkirk,S08000019,NHS Forth Valley
2012,S12000014,65-74,Female,Stroke,0,0,12.32,Falkirk,S08000019,NHS Forth Valley
2012,S12000014,65-74,Female,Subarachnoid Haemorrhage,0,0,26.68,Falkirk,S08000019,NHS Forth Valley
2012,S12000014,under 75,All,Cerebrovascular Disease,0,0,19.59,Falkirk,S08000019,NHS Forth Valley
2012,S12000014,under 75,All,Stroke,0,0,6.8,Falkirk,S08000019,NHS Forth Valley
2012,S12000014,under 75,All,Subarachnoid Haemorrhage,0,0,3.08,Falkirk,S08000019,NHS Forth Valley
2012,S12000014,under 75,Male,Cerebrovascular Disease,0,0,16.07,Falkirk,S08000019,NHS Forth Valley
2012,S12000014,under 75,Male,Stroke,0,0,10.84,Falkirk,S08000019,NHS Forth Valley
2012,S12000014,under 75,Male,Subarachnoid Haemorrhage,0,0,1.88,Falkirk,S08000019,NHS Forth Valley
2012,S12000014,under 75,Female,Cerebrovascular Disease,0,0,23.11,Falkirk,S08000019,NHS Forth Valley
2012,S12000014,under 75,Female,Stroke,0,0,2.76,Falkirk,S08000019,NHS Forth Valley
2012,S12000014,under 75,Female,Subarachnoid Haemorrhage,0,0,4.29,Falkirk,S08000019,NHS Forth Valley
2012,S12000014,over 75,All,Cerebrovascular Disease,0,0,825.95,Falkirk,S08000019,NHS Forth Valley
2012,S12000014,over 75,All,Stroke,0,0,444.6,Falkirk,S08000019,NHS Forth Valley
2012,S12000014,over 75,All,Subarachnoid Haemorrhage,0,0,6.58,Falkirk,S08000019,NHS Forth Valley
2012,S12000014,over 75,Male,Cerebrovascular Disease,0,0,713.68,Falkirk,S08000019,NHS Forth Valley
2012,S12000014,over 75,Male,Stroke,0,0,293.87,Falkirk,S08000019,NHS Forth Valley
2012,S12000014,over 75,Male,Subarachnoid Haemorrhage,0,0,0,Falkirk,S08000019,NHS Forth Valley
2012,S12000014,over 75,Female,Cerebrovascular Disease,0,0,938.23,Falkirk,S08000019,NHS Forth Valley
2012,S12000014,over 75,Female,Stroke,0,0,595.33,Falkirk,S08000019,NHS Forth Valley
2012,S12000014,over 75,Female,Subarachnoid Haemorrhage,0,0,13.15,Falkirk,S08000019,NHS Forth Valley
2012,S12000017,All,All,Cerebrovascular Disease,206,88.45,95.4,Highland,S08000022,NHS Highland
2012,S12000017,All,All,Stroke,127,54.53,58.05,Highland,S08000022,NHS Highland
2012,S12000017,All,All,Subarachnoid Haemorrhage,8,3.44,3.38,Highland,S08000022,NHS Highland
2012,S12000017,All,Male,Cerebrovascular Disease,76,66.65,92.35,Highland,S08000022,NHS Highland
2012,S12000017,All,Male,Stroke,46,40.34,54.41,Highland,S08000022,NHS Highland
2012,S12000017,All,Male,Subarachnoid Haemorrhage,3,2.63,3.08,Highland,S08000022,NHS Highland
2012,S12000017,All,Female,Cerebrovascular Disease,130,109.37,98.45,Highland,S08000022,NHS Highland
2012,S12000017,All,Female,Stroke,81,68.14,61.68,Highland,S08000022,NHS Highland
2012,S12000017,All,Female,Subarachnoid Haemorrhage,5,4.21,3.68,Highland,S08000022,NHS Highland
2012,S12000017,0-44,All,Cerebrovascular Disease,0,0,0.91,Highland,S08000022,NHS Highland
2012,S12000017,0-44,All,Stroke,0,0,0.91,Highland,S08000022,NHS Highland
2012,S12000017,0-44,All,Subarachnoid Haemorrhage,0,0,0,Highland,S08000022,NHS Highland
2012,S12000017,0-44,Male,Cerebrovascular Disease,0,0,0,Highland,S08000022,NHS Highland
2012,S12000017,0-44,Male,Stroke,0,0,0,Highland,S08000022,NHS Highland
2012,S12000017,0-44,Male,Subarachnoid Haemorrhage,0,0,0,Highland,S08000022,NHS Highland
2012,S12000017,0-44,Female,Cerebrovascular Disease,0,0,1.83,Highland,S08000022,NHS Highland
2012,S12000017,0-44,Female,Stroke,0,0,1.83,Highland,S08000022,NHS Highland
2012,S12000017,0-44,Female,Subarachnoid Haemorrhage,0,0,0,Highland,S08000022,NHS Highland
2012,S12000017,45-64,All,Cerebrovascular Disease,0,0,12.79,Highland,S08000022,NHS Highland
2012,S12000017,45-64,All,Stroke,0,0,7.08,Highland,S08000022,NHS Highland
2012,S12000017,45-64,All,Subarachnoid Haemorrhage,0,0,5.71,Highland,S08000022,NHS Highland
2012,S12000017,45-64,Male,Cerebrovascular Disease,0,0,6,Highland,S08000022,NHS Highland
2012,S12000017,45-64,Male,Stroke,0,0,2.98,Highland,S08000022,NHS Highland
2012,S12000017,45-64,Male,Subarachnoid Haemorrhage,0,0,3.02,Highland,S08000022,NHS Highland
2012,S12000017,45-64,Female,Cerebrovascular Disease,0,0,19.57,Highland,S08000022,NHS Highland
2012,S12000017,45-64,Female,Stroke,0,0,11.17,Highland,S08000022,NHS Highland
2012,S12000017,45-64,Female,Subarachnoid Haemorrhage,0,0,8.4,Highland,S08000022,NHS Highland
2012,S12000017,65-74,All,Cerebrovascular Disease,0,0,80.31,Highland,S08000022,NHS Highland
2012,S12000017,65-74,All,Stroke,0,0,52.88,Highland,S08000022,NHS Highland
2012,S12000017,65-74,All,Subarachnoid Haemorrhage,0,0,3.58,Highland,S08000022,NHS Highland
2012,S12000017,65-74,Male,Cerebrovascular Disease,0,0,64.54,Highland,S08000022,NHS Highland
2012,S12000017,65-74,Male,Stroke,0,0,40.59,Highland,S08000022,NHS Highland
2012,S12000017,65-74,Male,Subarachnoid Haemorrhage,0,0,0,Highland,S08000022,NHS Highland
2012,S12000017,65-74,Female,Cerebrovascular Disease,0,0,96.08,Highland,S08000022,NHS Highland
2012,S12000017,65-74,Female,Stroke,0,0,65.17,Highland,S08000022,NHS Highland
2012,S12000017,65-74,Female,Subarachnoid Haemorrhage,0,0,7.17,Highland,S08000022,NHS Highland
2012,S12000017,under 75,All,Cerebrovascular Disease,0,0,13.53,Highland,S08000022,NHS Highland
2012,S12000017,under 75,All,Stroke,0,0,8.7,Highland,S08000022,NHS Highland
2012,S12000017,under 75,All,Subarachnoid Haemorrhage,0,0,2.08,Highland,S08000022,NHS Highland
2012,S12000017,under 75,Male,Cerebrovascular Disease,0,0,9.19,Highland,S08000022,NHS Highland
2012,S12000017,under 75,Male,Stroke,0,0,5.55,Highland,S08000022,NHS Highland
2012,S12000017,under 75,Male,Subarachnoid Haemorrhage,0,0,0.88,Highland,S08000022,NHS Highland
2012,S12000017,under 75,Female,Cerebrovascular Disease,0,0,17.87,Highland,S08000022,NHS Highland
2012,S12000017,under 75,Female,Stroke,0,0,11.86,Highland,S08000022,NHS Highland
2012,S12000017,under 75,Female,Subarachnoid Haemorrhage,0,0,3.27,Highland,S08000022,NHS Highland
2012,S12000017,over 75,All,Cerebrovascular Disease,0,0,923.17,Highland,S08000022,NHS Highland
2012,S12000017,over 75,All,Stroke,0,0,556.97,Highland,S08000022,NHS Highland
2012,S12000017,over 75,All,Subarachnoid Haemorrhage,0,0,16.55,Highland,S08000022,NHS Highland
2012,S12000017,over 75,Male,Cerebrovascular Disease,0,0,933.1,Highland,S08000022,NHS Highland
2012,S12000017,over 75,Male,Stroke,0,0,548.48,Highland,S08000022,NHS Highland
2012,S12000017,over 75,Male,Subarachnoid Haemorrhage,0,0,25.27,Highland,S08000022,NHS Highland
2012,S12000017,over 75,Female,Cerebrovascular Disease,0,0,913.24,Highland,S08000022,NHS Highland
2012,S12000017,over 75,Female,Stroke,0,0,565.45,Highland,S08000022,NHS Highland
2012,S12000017,over 75,Female,Subarachnoid Haemorrhage,0,0,7.82,Highland,S08000022,NHS Highland
2012,S12000018,All,All,Cerebrovascular Disease,76,94.19,100,Inverclyde,S08000031,NHS Greater Glasgow and Clyde
2012,S12000018,All,All,Stroke,48,59.49,62.35,Inverclyde,S08000031,NHS Greater Glasgow and Clyde
2012,S12000018,All,All,Subarachnoid Haemorrhage,4,4.96,4.26,Inverclyde,S08000031,NHS Greater Glasgow and Clyde
2012,S12000018,All,Male,Cerebrovascular Disease,26,67.38,98.67,Inverclyde,S08000031,NHS Greater Glasgow and Clyde
2012,S12000018,All,Male,Stroke,15,38.87,57.81,Inverclyde,S08000031,NHS Greater Glasgow and Clyde
2012,S12000018,All,Male,Subarachnoid Haemorrhage,1,2.59,2.2,Inverclyde,S08000031,NHS Greater Glasgow and Clyde
2012,S12000018,All,Female,Cerebrovascular Disease,50,118.75,101.34,Inverclyde,S08000031,NHS Greater Glasgow and Clyde
2012,S12000018,All,Female,Stroke,33,78.38,66.9,Inverclyde,S08000031,NHS Greater Glasgow and Clyde
2012,S12000018,All,Female,Subarachnoid Haemorrhage,3,7.13,6.32,Inverclyde,S08000031,NHS Greater Glasgow and Clyde
2012,S12000018,0-44,All,Cerebrovascular Disease,0,0,4.17,Inverclyde,S08000031,NHS Greater Glasgow and Clyde
2012,S12000018,0-44,All,Stroke,0,0,2.08,Inverclyde,S08000031,NHS Greater Glasgow and Clyde
